Material,Series ID,Year,Month,Value
Sheet Metal Products,WPU1073,2021,7,266.216
Sheet Metal Products,WPU1073,2021,8,275.74
Sheet Metal Products,WPU1073,2021,9,278.124
Sheet Metal Products,WPU1073,2021,10,281.785
Sheet Metal Products,WPU1073,2021,11,288.165
Sheet Metal Products,WPU1073,2021,12,293.646
Sheet Metal Products,WPU1073,2022,1,296.978
Sheet Metal Products,WPU1073,2022,2,301.958
Sheet Metal Products,WPU1073,2022,3,306.893
Sheet Metal Products,WPU1073,2022,4,309.105
Sheet Metal Products,WPU1073,2022,5,314.004
Sheet Metal Products,WPU1073,2022,6,317.159
Sheet Metal Products,WPU1073,2022,7,318.649
Sheet Metal Products,WPU1073,2022,8,322.112
Sheet Metal Products,WPU1073,2022,9,319.881
Sheet Metal Products,WPU1073,2022,10,321.198
Sheet Metal Products,WPU1073,2022,11,317.568
Sheet Metal Products,WPU1073,2022,12,317.243
Sheet Metal Products,WPU1073,2023,1,315.373
Sheet Metal Products,WPU1073,2023,2,313.472
Sheet Metal Products,WPU1073,2023,3,314.14
Sheet Metal Products,WPU1073,2023,4,316.391
Sheet Metal Products,WPU1073,2023,5,315.205
Sheet Metal Products,WPU1073,2023,6,317.788
Sheet Metal Products,WPU1073,2023,7,318.395
Sheet Metal Products,WPU1073,2023,8,319.357
Sheet Metal Products,WPU1073,2023,9,318.203
Sheet Metal Products,WPU1073,2023,10,318.261
Sheet Metal Products,WPU1073,2023,11,317.794
Sheet Metal Products,WPU1073,2023,12,318.286
Sheet Metal Products,WPU1073,2024,1,318.236
Sheet Metal Products,WPU1073,2024,2,321.067
Sheet Metal Products,WPU1073,2024,3,322.819
Sheet Metal Products,WPU1073,2024,4,322.632
Sheet Metal Products,WPU1073,2024,5,323.096
Sheet Metal Products,WPU1073,2024,6,323.338
Sheet Metal Products,WPU1073,2024,7,321.685
Sheet Metal Products,WPU1073,2024,8,321.67
Sheet Metal Products,WPU1073,2024,9,321.429
Sheet Metal Products,WPU1073,2024,10,320.647
Sheet Metal Products,WPU1073,2024,11,319.544
Sheet Metal Products,WPU1073,2024,12,318.485
Sheet Metal Products,WPU1073,2025,1,320.099
Sheet Metal Products,WPU1073,2025,2,322.178
Sheet Metal Products,WPU1073,2025,3,327.0
Sheet Metal Products,WPU1073,2025,4,330.577
Sheet Metal Products,WPU1073,2025,5,330.714
Stainless and Alloy Steel Scrap,WPU101212,2020,1,365.1
Stainless and Alloy Steel Scrap,WPU101212,2020,2,348.7
Stainless and Alloy Steel Scrap,WPU101212,2020,3,356.3
Stainless and Alloy Steel Scrap,WPU101212,2020,4,327.9
Stainless and Alloy Steel Scrap,WPU101212,2020,5,321.6
Stainless and Alloy Steel Scrap,WPU101212,2020,6,329.4
Stainless and Alloy Steel Scrap,WPU101212,2020,7,337.0
Stainless and Alloy Steel Scrap,WPU101212,2020,8,355.4
Stainless and Alloy Steel Scrap,WPU101212,2020,9,376.8
Stainless and Alloy Steel Scrap,WPU101212,2020,10,373.9
Stainless and Alloy Steel Scrap,WPU101212,2020,11,383.7
Stainless and Alloy Steel Scrap,WPU101212,2020,12,428.5
Stainless and Alloy Steel Scrap,WPU101212,2021,1,462.5
Stainless and Alloy Steel Scrap,WPU101212,2021,2,469.0
Stainless and Alloy Steel Scrap,WPU101212,2021,3,471.1
Stainless and Alloy Steel Scrap,WPU101212,2021,4,473.8
Stainless and Alloy Steel Scrap,WPU101212,2021,5,509.3
Stainless and Alloy Steel Scrap,WPU101212,2021,6,521.1
Stainless and Alloy Steel Scrap,WPU101212,2021,7,569.56
Stainless and Alloy Steel Scrap,WPU101212,2021,8,602.892
Stainless and Alloy Steel Scrap,WPU101212,2021,9,607.465
Stainless and Alloy Steel Scrap,WPU101212,2021,10,607.368
Stainless and Alloy Steel Scrap,WPU101212,2021,11,622.392
Stainless and Alloy Steel Scrap,WPU101212,2021,12,633.796
Stainless and Alloy Steel Scrap,WPU101212,2022,1,639.859
Stainless and Alloy Steel Scrap,WPU101212,2022,2,695.255
Stainless and Alloy Steel Scrap,WPU101212,2022,3,845.432
Stainless and Alloy Steel Scrap,WPU101212,2022,4,768.39
Stainless and Alloy Steel Scrap,WPU101212,2022,5,668.65
Stainless and Alloy Steel Scrap,WPU101212,2022,6,538.428
Stainless and Alloy Steel Scrap,WPU101212,2022,7,436.29
Stainless and Alloy Steel Scrap,WPU101212,2022,8,421.556
Stainless and Alloy Steel Scrap,WPU101212,2022,9,425.807
Stainless and Alloy Steel Scrap,WPU101212,2022,10,389.956
Stainless and Alloy Steel Scrap,WPU101212,2022,11,414.627
Stainless and Alloy Steel Scrap,WPU101212,2022,12,456.148
Stainless and Alloy Steel Scrap,WPU101212,2023,1,485.742
Stainless and Alloy Steel Scrap,WPU101212,2023,2,506.685
Stainless and Alloy Steel Scrap,WPU101212,2023,3,463.253
Stainless and Alloy Steel Scrap,WPU101212,2023,4,463.533
Stainless and Alloy Steel Scrap,WPU101212,2023,5,472.325
Stainless and Alloy Steel Scrap,WPU101212,2023,6,427.204
Stainless and Alloy Steel Scrap,WPU101212,2023,7,440.332
Stainless and Alloy Steel Scrap,WPU101212,2023,8,439.089
Stainless and Alloy Steel Scrap,WPU101212,2023,9,442.539
Stainless and Alloy Steel Scrap,WPU101212,2023,10,426.516
Stainless and Alloy Steel Scrap,WPU101212,2023,11,418.847
Stainless and Alloy Steel Scrap,WPU101212,2023,12,445.962
Stainless and Alloy Steel Scrap,WPU101212,2024,1,439.28
Stainless and Alloy Steel Scrap,WPU101212,2024,2,429.238
Stainless and Alloy Steel Scrap,WPU101212,2024,3,464.585
Stainless and Alloy Steel Scrap,WPU101212,2024,4,472.728
Stainless and Alloy Steel Scrap,WPU101212,2024,5,482.42
Stainless and Alloy Steel Scrap,WPU101212,2024,6,460.005
Stainless and Alloy Steel Scrap,WPU101212,2024,7,450.232
Stainless and Alloy Steel Scrap,WPU101212,2024,8,435.98
Stainless and Alloy Steel Scrap,WPU101212,2024,9,438.835
Stainless and Alloy Steel Scrap,WPU101212,2024,10,438.429
Stainless and Alloy Steel Scrap,WPU101212,2024,11,441.957
Stainless and Alloy Steel Scrap,WPU101212,2024,12,437.855
Stainless and Alloy Steel Scrap,WPU101212,2025,1,436.406
Stainless and Alloy Steel Scrap,WPU101212,2025,2,436.044
Stainless and Alloy Steel Scrap,WPU101212,2025,3,432.729
Stainless and Alloy Steel Scrap,WPU101212,2025,4,415.492
Stainless and Alloy Steel Scrap,WPU101212,2025,5,441.083
Steel Mill Products,WPU1017,2020,1,187.3
Steel Mill Products,WPU1017,2020,2,187.4
Steel Mill Products,WPU1017,2020,3,188.7
Steel Mill Products,WPU1017,2020,4,187.4
Steel Mill Products,WPU1017,2020,5,182.6
Steel Mill Products,WPU1017,2020,6,181.5
Steel Mill Products,WPU1017,2020,7,180.8
Steel Mill Products,WPU1017,2020,8,177.6
Steel Mill Products,WPU1017,2020,9,177.7
Steel Mill Products,WPU1017,2020,10,180.5
Steel Mill Products,WPU1017,2020,11,184.8
Steel Mill Products,WPU1017,2020,12,197.2
Steel Mill Products,WPU1017,2021,1,208.0
Steel Mill Products,WPU1017,2021,2,228.8
Steel Mill Products,WPU1017,2021,3,266.4
Steel Mill Products,WPU1017,2021,4,310.2
Steel Mill Products,WPU1017,2021,5,321.8
Steel Mill Products,WPU1017,2021,6,343.4
Steel Mill Products,WPU1017,2021,7,380.189
Steel Mill Products,WPU1017,2021,8,399.074
Steel Mill Products,WPU1017,2021,9,418.472
Steel Mill Products,WPU1017,2021,10,435.669
Steel Mill Products,WPU1017,2021,11,448.746
Steel Mill Products,WPU1017,2021,12,449.711
Steel Mill Products,WPU1017,2022,1,441.497
Steel Mill Products,WPU1017,2022,2,400.067
Steel Mill Products,WPU1017,2022,3,376.596
Steel Mill Products,WPU1017,2022,4,386.663
Steel Mill Products,WPU1017,2022,5,427.4
Steel Mill Products,WPU1017,2022,6,420.183
Steel Mill Products,WPU1017,2022,7,404.112
Steel Mill Products,WPU1017,2022,8,384.885
Steel Mill Products,WPU1017,2022,9,357.587
Steel Mill Products,WPU1017,2022,10,337.206
Steel Mill Products,WPU1017,2022,11,326.698
Steel Mill Products,WPU1017,2022,12,315.63
Steel Mill Products,WPU1017,2023,1,308.022
Steel Mill Products,WPU1017,2023,2,315.255
Steel Mill Products,WPU1017,2023,3,318.19
Steel Mill Products,WPU1017,2023,4,329.705
Steel Mill Products,WPU1017,2023,5,347.224
Steel Mill Products,WPU1017,2023,6,345.801
Steel Mill Products,WPU1017,2023,7,329.45
Steel Mill Products,WPU1017,2023,8,322.94
Steel Mill Products,WPU1017,2023,9,311.522
Steel Mill Products,WPU1017,2023,10,304.112
Steel Mill Products,WPU1017,2023,11,297.967
Steel Mill Products,WPU1017,2023,12,305.125
Steel Mill Products,WPU1017,2024,1,321.392
Steel Mill Products,WPU1017,2024,2,332.52
Steel Mill Products,WPU1017,2024,3,305.677
Steel Mill Products,WPU1017,2024,4,297.573
Steel Mill Products,WPU1017,2024,5,298.564
Steel Mill Products,WPU1017,2024,6,293.269
Steel Mill Products,WPU1017,2024,7,283.09
Steel Mill Products,WPU1017,2024,8,275.28
Steel Mill Products,WPU1017,2024,9,270.97
Steel Mill Products,WPU1017,2024,10,273.422
Steel Mill Products,WPU1017,2024,11,278.339
Steel Mill Products,WPU1017,2024,12,266.511
Steel Mill Products,WPU1017,2025,1,261.563
Steel Mill Products,WPU1017,2025,2,268.865
Steel Mill Products,WPU1017,2025,3,287.267
Steel Mill Products,WPU1017,2025,4,303.488
Steel Mill Products,WPU1017,2025,5,324.966
Steel Pipe and Tube,WPU101706,2020,1,270.3
Steel Pipe and Tube,WPU101706,2020,2,271.3
Steel Pipe and Tube,WPU101706,2020,3,272.3
Steel Pipe and Tube,WPU101706,2020,4,269.4
Steel Pipe and Tube,WPU101706,2020,5,266.3
Steel Pipe and Tube,WPU101706,2020,6,261.4
Steel Pipe and Tube,WPU101706,2020,7,262.2
Steel Pipe and Tube,WPU101706,2020,8,260.6
Steel Pipe and Tube,WPU101706,2020,9,260.9
Steel Pipe and Tube,WPU101706,2020,10,264.6
Steel Pipe and Tube,WPU101706,2020,11,271.5
Steel Pipe and Tube,WPU101706,2020,12,274.1
Steel Pipe and Tube,WPU101706,2021,1,286.0
Steel Pipe and Tube,WPU101706,2021,2,298.3
Steel Pipe and Tube,WPU101706,2021,3,311.1
Steel Pipe and Tube,WPU101706,2021,4,328.4
Steel Pipe and Tube,WPU101706,2021,5,348.6
Steel Pipe and Tube,WPU101706,2021,6,377.9
Steel Pipe and Tube,WPU101706,2021,7,412.306
Steel Pipe and Tube,WPU101706,2021,8,417.467
Steel Pipe and Tube,WPU101706,2021,9,438.458
Steel Pipe and Tube,WPU101706,2021,10,451.615
Steel Pipe and Tube,WPU101706,2021,11,482.171
Steel Pipe and Tube,WPU101706,2021,12,492.923
Steel Pipe and Tube,WPU101706,2022,1,497.999
Steel Pipe and Tube,WPU101706,2022,2,508.537
Steel Pipe and Tube,WPU101706,2022,3,490.941
Steel Pipe and Tube,WPU101706,2022,4,492.697
Steel Pipe and Tube,WPU101706,2022,5,507.917
Steel Pipe and Tube,WPU101706,2022,6,508.736
Steel Pipe and Tube,WPU101706,2022,7,507.459
Steel Pipe and Tube,WPU101706,2022,8,502.598
Steel Pipe and Tube,WPU101706,2022,9,483.168
Steel Pipe and Tube,WPU101706,2022,10,473.076
Steel Pipe and Tube,WPU101706,2022,11,468.438
Steel Pipe and Tube,WPU101706,2022,12,454.06
Steel Pipe and Tube,WPU101706,2023,1,449.449
Steel Pipe and Tube,WPU101706,2023,2,428.384
Steel Pipe and Tube,WPU101706,2023,3,427.745
Steel Pipe and Tube,WPU101706,2023,4,425.752
Steel Pipe and Tube,WPU101706,2023,5,428.31
Steel Pipe and Tube,WPU101706,2023,6,407.478
Steel Pipe and Tube,WPU101706,2023,7,395.76
Steel Pipe and Tube,WPU101706,2023,8,390.249
Steel Pipe and Tube,WPU101706,2023,9,383.476
Steel Pipe and Tube,WPU101706,2023,10,383.113
Steel Pipe and Tube,WPU101706,2023,11,383.853
Steel Pipe and Tube,WPU101706,2023,12,380.899
Steel Pipe and Tube,WPU101706,2024,1,389.27
Steel Pipe and Tube,WPU101706,2024,2,394.148
Steel Pipe and Tube,WPU101706,2024,3,383.846
Steel Pipe and Tube,WPU101706,2024,4,377.229
Steel Pipe and Tube,WPU101706,2024,5,377.012
Steel Pipe and Tube,WPU101706,2024,6,370.278
Steel Pipe and Tube,WPU101706,2024,7,369.673
Steel Pipe and Tube,WPU101706,2024,8,364.839
Steel Pipe and Tube,WPU101706,2024,9,359.999
Steel Pipe and Tube,WPU101706,2024,10,361.012
Steel Pipe and Tube,WPU101706,2024,11,361.01
Steel Pipe and Tube,WPU101706,2024,12,358.102
Steel Pipe and Tube,WPU101706,2025,1,353.394
Steel Pipe and Tube,WPU101706,2025,2,350.787
Steel Pipe and Tube,WPU101706,2025,3,363.775
Steel Pipe and Tube,WPU101706,2025,4,379.773
Steel Pipe and Tube,WPU101706,2025,5,384.878
Truck Transportation of Freight,WPU3012,2020,1,126.0
Truck Transportation of Freight,WPU3012,2020,2,125.6
Truck Transportation of Freight,WPU3012,2020,3,124.7
Truck Transportation of Freight,WPU3012,2020,4,123.2
Truck Transportation of Freight,WPU3012,2020,5,120.6
Truck Transportation of Freight,WPU3012,2020,6,121.4
Truck Transportation of Freight,WPU3012,2020,7,123.8
Truck Transportation of Freight,WPU3012,2020,8,124.5
Truck Transportation of Freight,WPU3012,2020,9,124.5
Truck Transportation of Freight,WPU3012,2020,10,126.2
Truck Transportation of Freight,WPU3012,2020,11,127.5
Truck Transportation of Freight,WPU3012,2020,12,128.6
Truck Transportation of Freight,WPU3012,2021,1,129.8
Truck Transportation of Freight,WPU3012,2021,2,131.8
Truck Transportation of Freight,WPU3012,2021,3,133.8
Truck Transportation of Freight,WPU3012,2021,4,136.0
Truck Transportation of Freight,WPU3012,2021,5,138.1
Truck Transportation of Freight,WPU3012,2021,6,139.3
Truck Transportation of Freight,WPU3012,2021,7,140.718
Truck Transportation of Freight,WPU3012,2021,8,141.892
Truck Transportation of Freight,WPU3012,2021,9,143.747
Truck Transportation of Freight,WPU3012,2021,10,146.798
Truck Transportation of Freight,WPU3012,2021,11,150.387
Truck Transportation of Freight,WPU3012,2021,12,151.618
Truck Transportation of Freight,WPU3012,2022,1,154.787
Truck Transportation of Freight,WPU3012,2022,2,158.073
Truck Transportation of Freight,WPU3012,2022,3,165.889
Truck Transportation of Freight,WPU3012,2022,4,169.004
Truck Transportation of Freight,WPU3012,2022,5,172.488
Truck Transportation of Freight,WPU3012,2022,6,171.643
Truck Transportation of Freight,WPU3012,2022,7,171.374
Truck Transportation of Freight,WPU3012,2022,8,167.565
Truck Transportation of Freight,WPU3012,2022,9,167.115
Truck Transportation of Freight,WPU3012,2022,10,165.578
Truck Transportation of Freight,WPU3012,2022,11,166.968
Truck Transportation of Freight,WPU3012,2022,12,164.581
Truck Transportation of Freight,WPU3012,2023,1,160.907
Truck Transportation of Freight,WPU3012,2023,2,159.458
Truck Transportation of Freight,WPU3012,2023,3,156.856
Truck Transportation of Freight,WPU3012,2023,4,152.204
Truck Transportation of Freight,WPU3012,2023,5,151.443
Truck Transportation of Freight,WPU3012,2023,6,150.286
Truck Transportation of Freight,WPU3012,2023,7,149.179
Truck Transportation of Freight,WPU3012,2023,8,150.033
Truck Transportation of Freight,WPU3012,2023,9,152.381
Truck Transportation of Freight,WPU3012,2023,10,152.552
Truck Transportation of Freight,WPU3012,2023,11,152.226
Truck Transportation of Freight,WPU3012,2023,12,149.834
Truck Transportation of Freight,WPU3012,2024,1,149.573
Truck Transportation of Freight,WPU3012,2024,2,150.627
Truck Transportation of Freight,WPU3012,2024,3,149.942
Truck Transportation of Freight,WPU3012,2024,4,150.812
Truck Transportation of Freight,WPU3012,2024,5,151.075
Truck Transportation of Freight,WPU3012,2024,6,150.661
Truck Transportation of Freight,WPU3012,2024,7,153.517
Truck Transportation of Freight,WPU3012,2024,8,151.361
Truck Transportation of Freight,WPU3012,2024,9,150.518
Truck Transportation of Freight,WPU3012,2024,10,149.78
Truck Transportation of Freight,WPU3012,2024,11,149.248
Truck Transportation of Freight,WPU3012,2024,12,151.456
Truck Transportation of Freight,WPU3012,2025,1,154.042
Truck Transportation of Freight,WPU3012,2025,2,154.038
Truck Transportation of Freight,WPU3012,2025,3,152.374
Truck Transportation of Freight,WPU3012,2025,4,153.719
Truck Transportation of Freight,WPU3012,2025,5,153.839
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,1,146.5
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,2,147.7
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,3,147.3
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,4,149.5
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,5,148.8
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,6,148.8
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,7,148.8
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,8,148.8
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,9,148.8
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,10,148.8
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,11,148.8
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2020,12,148.8
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,1,152.5
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,2,152.3
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,3,151.2
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,4,151.8
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,5,153.8
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,6,154.6
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,7,163.447
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,8,163.442
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,9,163.793
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,10,162.106
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,11,164.367
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2021,12,165.02
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,1,172.028
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,2,175.37
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,3,175.37
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,4,181.67
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,5,183.028
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,6,184.56
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,7,189.934
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,8,190.91
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,9,193.3
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,10,191.435
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,11,194.169
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2022,12,197.432
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,1,202.025
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,2,202.025
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,3,202.025
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,4,195.812
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,5,187.819
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,6,187.579
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,7,187.579
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,8,187.579
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,9,187.579
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,10,187.579
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,11,187.406
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2023,12,187.406
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2024,1,186.753
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2024,2,187.083
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2024,3,186.98
Truck and Bus (Inc Off Highway) Pneumatic Tires,WPU07120105,2024,4,186.659
